ts,avg_nb_vehicules_in_per_hour,nb_trucks_in,nb_cars_in,avg_waiting_in,avg_nb_vehicules_out_per_hour,nb_trucks_out,nb_cars_out,avg_waiting_out,avg_temperature,pressure,precipitation_MM,windspeed_Kmph
2020-10-29 09:00:00+01:00,439,25,414,16.88815045240334,415,42,373,20.29207139621444,14,1016,0.0,22
2020-10-29 10:00:00+01:00,354,22,332,22.475031570210557,372,34,338,20.398072732636447,14,1016,0.0,22
2020-10-29 11:00:00+01:00,386,24,362,22.495942580430874,427,41,386,17.684962245617744,14,1016,0.0,22
2020-10-29 12:00:00+01:00,340,19,321,14.37984208663957,340,35,305,14.37984208663957,14,1016,0.0,22
2020-10-29 13:00:00+01:00,320,19,301,21.84611391715035,349,31,318,19.114918279434413,14,1016,0.0,22
2020-10-29 14:00:00+01:00,337,18,319,20.189680789887703,355,32,323,19.867707600873487,14,1016,0.0,22
2020-10-29 15:00:00+01:00,410,24,386,17.249472070304,410,43,367,17.249472070304,14,1016,0.0,22
2020-10-29 16:00:00+01:00,386,22,364,22.495942580430874,427,41,386,17.684962245617744,14,1016,0.0,22
2020-10-29 17:00:00+01:00,578,32,546,19.016387711485798,614,62,552,14.77194594042829,14,1016,0.0,22
2020-10-29 18:00:00+01:00,628,36,592,16.37597661825236,653,61,592,19.852184178371132,14,1016,0.0,22
2020-10-29 19:00:00+01:00,441,24,417,18.66415998446817,451,45,406,21.269750099500666,14,1016,0.0,22
2020-10-29 20:00:00+01:00,422,26,396,15.562162592523094,453,40,413,19.36046116072621,14,1016,0.0,22
2020-10-29 21:00:00+01:00,371,20,351,18.297011572558848,366,35,331,16.269939741661524,14,1016,0.0,22
2020-10-29 22:00:00+01:00,260,14,246,14.992506001947714,255,28,227,13.80583098758932,14,1016,0.0,22
2020-10-29 23:00:00+01:00,185,11,174,20.88033942284811,175,16,159,18.893708159250245,14,1016,0.0,22
2020-10-30 00:00:00+01:00,160,11,149,18.858823274894117,157,10,147,19.700921436065542,15,1022,0.0,17
2020-10-30 01:00:00+01:00,108,7,101,15.795702759121413,102,8,94,19.007848371684837,15,1022,0.0,17
2020-10-30 02:00:00+01:00,102,6,96,19.007848371684837,99,6,93,10.313624634117142,15,1022,0.0,17
2020-10-30 03:00:00+01:00,160,12,148,18.858823274894117,157,10,147,19.700921436065542,15,1022,0.0,17
2020-10-30 04:00:00+01:00,275,17,258,20.236154766209,265,21,244,17.981103781954623,15,1022,0.0,17
2020-10-30 05:00:00+01:00,482,30,452,21.554128287623442,484,34,450,23.138456707333336,15,1022,0.0,17
2020-10-30 06:00:00+01:00,591,42,549,19.701338578215633,572,35,537,22.727485475993838,15,1022,0.0,17
2020-10-30 07:00:00+01:00,935,62,873,15.915238034176175,877,67,810,20.121901876280898,15,1022,0.0,17
2020-10-30 08:00:00+01:00,987,71,916,18.508101465977145,997,66,931,18.661649024069355,15,1022,0.0,17
2020-10-30 09:00:00+01:00,636,40,596,16.836508189953367,602,40,562,17.424831150133677,15,1022,0.0,17
2020-10-30 10:00:00+01:00,542,37,505,13.442306097339795,533,38,495,18.204577838335723,15,1022,0.0,17
2020-10-30 11:00:00+01:00,658,46,612,20.26440808659782,662,48,614,21.573583600756407,15,1022,0.0,17
2020-10-30 12:00:00+01:00,542,35,507,13.442306097339795,533,38,495,18.204577838335723,15,1022,0.0,17
2020-10-30 13:00:00+01:00,548,39,509,19.206613944955244,542,39,503,13.442306097339795,15,1022,0.0,17
2020-10-30 14:00:00+01:00,535,38,497,22.618224109294086,553,38,515,19.32438306591248,15,1022,0.0,17
2020-10-30 15:00:00+01:00,598,43,555,18.730887083184363,570,42,528,20.82588012119089,15,1022,0.0,17
2020-10-30 16:00:00+01:00,624,46,578,17.938288934541326,606,36,570,21.223883053081224,15,1022,0.0,17
2020-10-30 17:00:00+01:00,890,63,827,21.88264168331129,903,65,838,18.310584157780514,15,1022,0.0,17
2020-10-30 18:00:00+01:00,956,72,884,20.2411253532615,971,74,897,15.265912760392823,15,1022,0.0,17
2020-10-30 19:00:00+01:00,681,44,637,21.795687898236412,668,40,628,14.894863684358564,15,1022,0.0,17
2020-10-30 20:00:00+01:00,696,52,644,17.027923031619004,656,40,616,16.67726320689495,15,1022,0.0,17
2020-10-30 21:00:00+01:00,546,37,509,22.692406056572345,522,31,491,17.418929457126325,15,1022,0.0,17
2020-10-30 22:00:00+01:00,379,23,356,19.424797748224545,379,27,352,19.424797748224545,15,1022,0.0,17
2020-10-30 23:00:00+01:00,269,19,250,22.758175655823944,267,16,251,24.84759596655304,15,1022,0.0,17
2020-10-31 00:00:00+01:00,229,9,220,17.77127130389445,237,8,229,19.639472056784783,15,1023,0.0,9
2020-10-31 01:00:00+01:00,149,6,143,14.408180645471063,157,5,152,15.50141452140169,15,1023,0.0,9
2020-10-31 02:00:00+01:00,149,6,143,14.408180645471063,157,5,152,15.50141452140169,15,1023,0.0,9
2020-10-31 03:00:00+01:00,224,9,215,13.035220281305453,240,10,230,21.48004742484552,15,1023,0.0,9
2020-10-31 04:00:00+01:00,309,14,295,17.873000534247286,326,15,311,16.399261904074198,15,1023,0.0,9
2020-10-31 05:00:00+01:00,382,15,367,20.125902913903722,406,16,390,19.046281960290386,15,1023,0.0,9
2020-10-31 06:00:00+01:00,609,28,581,18.50873235092512,649,24,625,23.57250214705965,15,1023,0.0,9
2020-10-31 07:00:00+01:00,932,41,891,19.003262654741658,953,39,914,17.33503915526209,15,1023,0.0,9
2020-10-31 08:00:00+01:00,1258,51,1207,25.014657640881424,1290,45,1245,25.489670886154155,15,1023,0.0,9
2020-10-31 09:00:00+01:00,1312,58,1254,20.423361916225964,1365,60,1305,23.77196991776294,15,1023,0.0,9
2020-10-31 10:00:00+01:00,1183,55,1128,16.814670352998117,1205,51,1154,18.009034178417348,15,1023,0.0,9
2020-10-31 11:00:00+01:00,908,43,865,19.950580213872602,964,37,927,21.54885981421529,15,1023,0.0,9
2020-10-31 12:00:00+01:00,937,38,899,19.362209137662557,953,42,911,17.33503915526209,15,1023,0.0,9
2020-10-31 13:00:00+01:00,1023,42,981,17.40411919384395,1042,44,998,20.364106174402306,15,1023,0.0,9
2020-10-31 14:00:00+01:00,913,38,875,15.379874010219678,967,36,931,23.344639801874298,15,1023,0.0,9
2020-10-31 15:00:00+01:00,1055,43,1012,21.824561115679543,1124,52,1072,20.59896092278372,15,1023,0.0,9
2020-10-31 16:00:00+01:00,1084,49,1035,21.889040166411583,1138,46,1092,19.4451519943098,15,1023,0.0,9
2020-10-31 17:00:00+01:00,1245,52,1193,16.39692855366147,1298,61,1237,21.22257151829723,15,1023,0.0,9
2020-10-31 18:00:00+01:00,1146,49,1097,22.47510936508871,1205,55,1150,18.009034178417348,15,1023,0.0,9
2020-10-31 19:00:00+01:00,908,43,865,19.950580213872602,964,37,927,21.54885981421529,15,1023,0.0,9
2020-10-31 20:00:00+01:00,860,35,825,20.968338403516736,884,37,847,20.167679151219353,15,1023,0.0,9
2020-10-31 21:00:00+01:00,788,31,757,21.09491205845541,796,29,767,18.991561019459866,15,1023,0.0,9
2020-10-31 22:00:00+01:00,601,26,575,16.274517034940764,635,27,608,21.085641196376056,15,1023,0.0,9
2020-10-31 23:00:00+01:00,309,13,296,17.873000534247286,326,15,311,16.399261904074198,15,1023,0.0,9
2020-11-01 00:00:00+01:00,99,2,97,13.352674322850065,101,2,99,15.722824076028786,16,1017,0.0,16
2020-11-01 01:00:00+01:00,66,1,65,9.023232667771104,82,2,80,11.950143461787906,16,1017,0.0,16
2020-11-01 02:00:00+01:00,64,1,63,10.861502998298342,78,2,76,15.351161243496865,16,1017,0.0,16
2020-11-01 03:00:00+01:00,105,3,102,17.275457667249523,136,3,133,16.439997521399615,16,1017,0.0,16
2020-11-01 04:00:00+01:00,134,3,131,16.937140384775876,188,5,183,14.461891157735705,16,1017,0.0,16
2020-11-01 05:00:00+01:00,178,4,174,19.69962701375053,221,6,215,13.23744060058051,16,1017,0.0,16
2020-11-01 06:00:00+01:00,279,8,271,15.28199041222322,337,8,329,17.267378436340927,16,1017,0.0,16
2020-11-01 07:00:00+01:00,418,11,407,15.779720992459211,428,11,417,16.577822504859213,16,1017,0.0,16
2020-11-01 08:00:00+01:00,524,15,509,14.51787935492523,671,18,653,17.312767296997286,16,1017,0.0,16
2020-11-01 09:00:00+01:00,592,18,574,19.04359843442914,582,15,567,18.61172350970083,16,1017,0.0,16
2020-11-01 10:00:00+01:00,484,14,470,17.77003244566044,586,16,570,15.95701591247249,16,1017,0.0,16
2020-11-01 11:00:00+01:00,418,12,406,15.779720992459211,428,11,417,16.577822504859213,16,1017,0.0,16
2020-11-01 12:00:00+01:00,393,11,382,18.9997609120005,432,13,419,17.905848387955377,16,1017,0.0,16
2020-11-01 13:00:00+01:00,426,12,414,17.1824615006757,484,11,473,17.77003244566044,16,1017,0.0,16
2020-11-01 14:00:00+01:00,395,11,384,22.122661435898713,432,13,419,17.905848387955377,16,1017,0.0,16
2020-11-01 15:00:00+01:00,459,13,446,20.153236018874907,582,14,568,18.61172350970083,16,1017,0.0,16
2020-11-01 16:00:00+01:00,451,13,438,18.26483114220407,505,11,494,14.746046079018628,16,1017,0.0,16
2020-11-01 17:00:00+01:00,536,15,521,17.364646505744318,710,17,693,21.02370409420371,16,1017,0.0,16
2020-11-01 18:00:00+01:00,513,14,499,17.087132975157285,708,16,692,21.39118552809281,16,1017,0.0,16
2020-11-01 19:00:00+01:00,426,12,414,17.1824615006757,447,10,437,20.70189340508245,16,1017,0.0,16
2020-11-01 20:00:00+01:00,354,10,344,15.564128092786257,379,11,368,21.848351584441453,16,1017,0.0,16
2020-11-01 21:00:00+01:00,319,8,311,17.902844208586608,432,10,422,17.905848387955377,16,1017,0.0,16
2020-11-01 22:00:00+01:00,261,7,254,17.415614153312035,331,7,324,17.80556906191039,16,1017,0.0,16
2020-11-01 23:00:00+01:00,128,3,125,16.4960956019319,174,4,170,15.16870194582857,16,1017,0.0,16
2020-11-02 00:00:00+01:00,127,8,119,18.022773693841014,130,11,119,16.267882133132378,18,1013,0.0,24
2020-11-02 01:00:00+01:00,84,5,79,7.6306798135980785,90,7,83,10.477669283936715,18,1013,0.0,24
2020-11-02 02:00:00+01:00,82,6,76,8.6962433625344,88,7,81,8.437594054986977,18,1013,0.0,24
2020-11-02 03:00:00+01:00,122,8,114,15.53082002471091,130,8,122,16.267882133132378,18,1013,0.0,24
2020-11-02 04:00:00+01:00,212,13,199,14.709005856097448,218,18,200,17.36015147829793,18,1013,0.0,24
2020-11-02 05:00:00+01:00,369,26,343,14.559507357779353,405,31,374,16.41142237268212,18,1013,0.0,24
2020-11-02 06:00:00+01:00,496,36,460,17.795906727296867,477,39,438,19.556522486250476,18,1013,0.0,24
2020-11-02 07:00:00+01:00,752,49,703,23.063828869178057,740,64,676,19.906636203135474,18,1013,0.0,24
2020-11-02 08:00:00+01:00,773,52,721,20.560530646571348,808,58,750,22.53459505000842,18,1013,0.0,24
2020-11-02 09:00:00+01:00,512,33,479,16.667622950500245,524,43,481,18.41315419537223,18,1013,0.0,24
2020-11-02 10:00:00+01:00,447,28,419,15.045368860690624,447,31,416,15.045368860690624,18,1013,0.0,24
2020-11-02 11:00:00+01:00,508,36,472,11.879495628294928,533,47,486,18.204577838335723,18,1013,0.0,24
2020-11-02 12:00:00+01:00,447,30,417,15.045368860690624,447,31,416,15.045368860690624,18,1013,0.0,24
2020-11-02 13:00:00+01:00,422,29,393,15.562162592523094,430,29,401,17.047954055769576,18,1013,0.0,24
2020-11-02 14:00:00+01:00,410,26,384,17.249472070304,444,36,408,21.75090257606931,18,1013,0.0,24
2020-11-02 15:00:00+01:00,462,32,430,22.520787209725228,481,35,446,24.07638671243709,18,1013,0.0,24
2020-11-02 16:00:00+01:00,527,37,490,19.476857580866454,529,38,491,16.649089834553955,18,1013,0.0,24
2020-11-02 17:00:00+01:00,749,48,701,21.36988240390843,739,62,677,16.2492981775581,18,1013,0.0,24
2020-11-02 18:00:00+01:00,798,53,745,19.836593484092674,805,64,741,19.67292963911241,18,1013,0.0,24
2020-11-02 19:00:00+01:00,585,43,542,19.18448991524634,580,40,540,14.132327385370614,18,1013,0.0,24
2020-11-02 20:00:00+01:00,569,40,529,19.424344306636577,552,47,505,20.753952450553925,18,1013,0.0,24
2020-11-02 21:00:00+01:00,444,29,415,21.75090257606931,430,33,397,17.047954055769576,18,1013,0.0,24
2020-11-02 22:00:00+01:00,288,18,270,15.693687299637316,316,27,289,17.068110656006358,18,1013,0.0,24
2020-11-02 23:00:00+01:00,221,16,205,21.310706623471727,212,14,198,14.709005856097448,18,1013,0.0,24
2020-11-03 00:00:00+01:00,153,10,143,18.67945251137068,159,9,150,19.89258263570152,11,1023,0.0,13
2020-11-03 01:00:00+01:00,107,6,101,12.742346635562697,112,7,105,19.016823421759323,11,1023,0.0,13
2020-11-03 02:00:00+01:00,103,6,97,17.210287037863655,105,6,99,16.343560716114418,11,1023,0.0,13
2020-11-03 03:00:00+01:00,146,9,137,19.4340926707284,168,10,158,15.312398611458734,11,1023,0.0,13
2020-11-03 04:00:00+01:00,273,18,255,23.139691796211615,281,22,259,18.053311879599764,11,1023,0.0,13
2020-11-03 05:00:00+01:00,431,29,402,19.594917580038825,477,37,440,19.556522486250476,11,1023,0.0,13
2020-11-03 06:00:00+01:00,601,40,561,20.545622325262695,636,43,593,16.836508189953367,11,1023,0.0,13
2020-11-03 07:00:00+01:00,814,50,764,20.606219475334637,984,68,916,20.289071306333206,11,1023,0.0,13
2020-11-03 08:00:00+01:00,908,61,847,17.62497548217333,994,78,916,21.687137620192154,11,1023,0.0,13
2020-11-03 09:00:00+01:00,599,34,565,13.487647988809618,696,47,649,17.027923031619004,11,1023,0.0,13
2020-11-03 10:00:00+01:00,481,28,453,24.07638671243709,568,40,528,17.29878687814385,11,1023,0.0,13
2020-11-03 11:00:00+01:00,653,42,611,19.852184178371132,697,50,647,21.263627005081176,11,1023,0.0,13
2020-11-03 12:00:00+01:00,520,30,490,16.742850474175178,536,41,495,13.147585514482932,11,1023,0.0,13
2020-11-03 13:00:00+01:00,505,29,476,13.420156221106103,536,37,499,13.147585514482932,11,1023,0.0,13
2020-11-03 14:00:00+01:00,505,29,476,13.420156221106103,536,37,499,13.147585514482932,11,1023,0.0,13
2020-11-03 15:00:00+01:00,557,32,525,12.160249077344764,605,40,565,16.706179884848982,11,1023,0.0,13
2020-11-03 16:00:00+01:00,584,38,546,20.69288146543853,651,47,604,18.496340932670986,11,1023,0.0,13
2020-11-03 17:00:00+01:00,866,53,813,20.16525235791292,977,73,904,21.48350462639753,11,1023,0.0,13
2020-11-03 18:00:00+01:00,936,57,879,18.721885228912292,969,66,903,15.510128567925909,11,1023,0.0,13
2020-11-03 19:00:00+01:00,633,41,592,17.390194907794736,731,45,686,23.293833102965074,11,1023,0.0,13
2020-11-03 20:00:00+01:00,694,44,650,21.443594821216653,694,43,651,21.443594821216653,11,1023,0.0,13
2020-11-03 21:00:00+01:00,481,28,453,24.07638671243709,568,40,528,17.29878687814385,11,1023,0.0,13
2020-11-03 22:00:00+01:00,381,25,356,20.1963539990622,403,27,376,21.627704849822535,11,1023,0.0,13
2020-11-03 23:00:00+01:00,244,16,228,18.556057346091794,283,19,264,18.945435241048195,11,1023,0.0,13
2020-11-04 00:00:00+01:00,187,15,172,11.97608953103999,167,11,156,16.493575022686013,10,1029,0.0,9
2020-11-04 01:00:00+01:00,126,10,116,16.250667590352332,120,9,111,10.291257377501918,10,1029,0.0,9
2020-11-04 02:00:00+01:00,124,11,113,21.01321111404538,120,9,111,10.291257377501918,10,1029,0.0,9
2020-11-04 03:00:00+01:00,187,17,170,11.97608953103999,167,11,156,16.493575022686013,10,1029,0.0,9
2020-11-04 04:00:00+01:00,318,26,292,14.187384224905502,290,20,270,19.21625371183417,10,1029,0.0,9
2020-11-04 05:00:00+01:00,563,53,510,22.589818073805013,529,40,489,15.236255847579951,10,1029,0.0,9
2020-11-04 06:00:00+01:00,699,58,641,14.747796534621509,697,53,644,17.485696800189114,10,1029,0.0,9
2020-11-04 07:00:00+01:00,1058,99,959,24.09017416190494,998,72,926,20.590456819557513,10,1029,0.0,9
2020-11-04 08:00:00+01:00,1112,102,1010,19.655420281006194,1024,83,941,15.647566273817036,10,1029,0.0,9
2020-11-04 09:00:00+01:00,757,71,686,24.38217362687005,701,53,648,20.522903618154327,10,1029,0.0,9
2020-11-04 10:00:00+01:00,619,55,564,16.892006200266465,611,46,565,18.150276040632416,10,1029,0.0,9
2020-11-04 11:00:00+01:00,765,70,695,18.99933458926529,720,55,665,22.48977247010823,10,1029,0.0,9
2020-11-04 12:00:00+01:00,634,54,580,19.862366475510488,563,37,526,22.589818073805013,10,1029,0.0,9
2020-11-04 13:00:00+01:00,626,54,572,22.312867214245525,585,45,540,19.751804156270225,10,1029,0.0,9
2020-11-04 14:00:00+01:00,623,59,564,22.328192751033797,600,45,555,17.05773046632912,10,1029,0.0,9
2020-11-04 15:00:00+01:00,694,66,628,24.68704209951762,626,42,584,22.312867214245525,10,1029,0.0,9
2020-11-04 16:00:00+01:00,750,65,685,24.649332479384487,738,57,681,19.031211420539424,10,1029,0.0,9
2020-11-04 17:00:00+01:00,1077,100,977,22.81377516974052,1000,87,913,20.174292304894557,10,1029,0.0,9
2020-11-04 18:00:00+01:00,1133,107,1026,9.724886857402883,1136,92,1044,17.379240436223952,10,1029,0.0,9
2020-11-04 19:00:00+01:00,821,66,755,13.685613705873852,765,66,699,18.99933458926529,10,1029,0.0,9
2020-11-04 20:00:00+01:00,817,70,747,18.01859248715266,798,68,730,23.900355627840582,10,1029,0.0,9
2020-11-04 21:00:00+01:00,632,53,579,17.72359535613472,585,45,540,19.751804156270225,10,1029,0.0,9
2020-11-04 22:00:00+01:00,436,41,395,16.913107095696443,395,30,365,23.668029988595116,10,1029,0.0,9
2020-11-04 23:00:00+01:00,314,26,288,21.9520333605989,284,24,260,22.019244825239777,10,1029,0.0,9
2020-11-05 00:00:00+01:00,137,8,129,15.965917364236809,144,14,130,20.078554087092446,10,1036,0.0,14
2020-11-05 01:00:00+01:00,96,5,91,10.792244903732447,94,8,86,10.166272350500234,10,1036,0.0,14
2020-11-05 02:00:00+01:00,91,5,86,8.844154374326946,92,8,84,9.485995969760566,10,1036,0.0,14
2020-11-05 03:00:00+01:00,137,7,130,15.965917364236809,144,14,130,20.078554087092446,10,1036,0.0,14
2020-11-05 04:00:00+01:00,242,12,230,18.93135513529779,232,24,208,19.09590246733257,10,1036,0.0,14
2020-11-05 05:00:00+01:00,407,23,384,18.86836233630375,441,46,395,18.66415998446817,10,1036,0.0,14
2020-11-05 06:00:00+01:00,479,28,451,18.854981551601607,524,53,471,18.41315419537223,10,1036,0.0,14
2020-11-05 07:00:00+01:00,703,39,664,18.81247619491939,792,84,708,20.796416316561047,10,1036,0.0,14
2020-11-05 08:00:00+01:00,771,42,729,22.16178811748565,830,88,742,17.951196173681055,10,1036,0.0,14
2020-11-05 09:00:00+01:00,538,30,508,19.746681426359476,540,52,488,17.905003567944703,10,1036,0.0,14
2020-11-05 10:00:00+01:00,456,25,431,20.030973704990842,482,45,437,21.554128287623442,10,1036,0.0,14
2020-11-05 11:00:00+01:00,573,34,539,20.236010926878542,555,50,505,14.748558329276298,10,1036,0.0,14
2020-11-05 12:00:00+01:00,490,27,463,25.075248566874926,466,49,417,21.82685485689329,10,1036,0.0,14
2020-11-05 13:00:00+01:00,456,26,430,20.030973704990842,482,45,437,21.554128287623442,10,1036,0.0,14
2020-11-05 14:00:00+01:00,477,28,449,19.556522486250476,480,43,437,22.699493069996517,10,1036,0.0,14
2020-11-05 15:00:00+01:00,525,31,494,20.014875638820815,530,49,481,19.266675842235646,10,1036,0.0,14
2020-11-05 16:00:00+01:00,577,31,546,17.038371488313466,548,47,501,19.206613944955244,10,1036,0.0,14
2020-11-05 17:00:00+01:00,827,49,778,17.177116167400346,764,83,681,18.261145935184413,10,1036,0.0,14
2020-11-05 18:00:00+01:00,762,48,714,20.70957408294657,809,91,718,21.107922107899956,10,1036,0.0,14
2020-11-05 19:00:00+01:00,626,39,587,20.08797236683494,578,64,514,19.016387711485798,10,1036,0.0,14
2020-11-05 20:00:00+01:00,618,36,582,15.30271481066989,597,68,529,17.1525212658891,10,1036,0.0,14
2020-11-05 21:00:00+01:00,442,26,416,22.71527178577055,456,46,410,20.030973704990842,10,1036,0.0,14
2020-11-05 22:00:00+01:00,341,19,322,18.927558745642923,330,33,297,18.864376108789497,10,1036,0.0,14
2020-11-05 23:00:00+01:00,243,14,229,15.58217691478424,232,24,208,19.09590246733257,10,1036,0.0,14
2020-11-06 00:00:00+01:00,145,9,136,19.922746131926434,144,8,136,20.078554087092446,10,1033,0.0,14
2020-11-06 01:00:00+01:00,94,5,89,10.166272350500234,92,6,86,9.485995969760566,10,1033,0.0,14
2020-11-06 02:00:00+01:00,94,6,88,10.166272350500234,92,6,86,9.485995969760566,10,1033,0.0,14
2020-11-06 03:00:00+01:00,140,9,131,15.157104538016958,145,10,135,19.922746131926434,10,1033,0.0,14
2020-11-06 04:00:00+01:00,238,15,223,14.411005913654613,231,16,215,18.808415660395674,10,1033,0.0,14
2020-11-06 05:00:00+01:00,430,32,398,17.047954055769576,400,24,376,18.964845929792475,10,1033,0.0,14
2020-11-06 06:00:00+01:00,509,38,471,20.085378936033393,519,38,481,19.377864226097874,10,1033,0.0,14
2020-11-06 07:00:00+01:00,827,52,775,17.177116167400346,763,58,705,23.69479180203274,10,1033,0.0,14
2020-11-06 08:00:00+01:00,864,64,800,16.38171057033185,837,57,780,22.344019312766623,10,1033,0.0,14
2020-11-06 09:00:00+01:00,589,41,548,8.723723696629444,562,37,525,20.69762036490505,10,1033,0.0,14
2020-11-06 10:00:00+01:00,483,32,451,16.739079897917865,475,34,441,22.666846653339356,10,1033,0.0,14
2020-11-06 11:00:00+01:00,586,42,544,16.81893103683717,576,36,540,12.499771352819842,10,1033,0.0,14
2020-11-06 12:00:00+01:00,465,34,431,21.293065375383044,443,27,416,17.374921079246555,10,1033,0.0,14
2020-11-06 13:00:00+01:00,478,32,446,18.951044700892695,480,30,450,22.699493069996517,10,1033,0.0,14
2020-11-06 14:00:00+01:00,475,33,442,22.666846653339356,480,30,450,22.699493069996517,10,1033,0.0,14
2020-11-06 15:00:00+01:00,523,37,486,15.86377141768892,529,34,495,16.649089834553955,10,1033,0.0,14
2020-11-06 16:00:00+01:00,571,37,534,16.83012920135047,554,35,519,14.24598637599239,10,1033,0.0,14
2020-11-06 17:00:00+01:00,824,63,761,22.576776497307602,812,60,752,15.689646848811535,10,1033,0.0,14
2020-11-06 18:00:00+01:00,854,59,795,19.967669436189976,867,63,804,22.14111790741986,10,1033,0.0,14
2020-11-06 19:00:00+01:00,604,40,564,16.22401393120668,632,43,589,21.20851016574696,10,1033,0.0,14
2020-11-06 20:00:00+01:00,605,41,564,16.706179884848982,587,42,545,17.903545492966053,10,1033,0.0,14
2020-11-06 21:00:00+01:00,478,31,447,18.951044700892695,480,30,450,22.699493069996517,10,1033,0.0,14
2020-11-06 22:00:00+01:00,332,23,309,20.862138293674573,336,23,313,15.374523455613796,10,1033,0.0,14
2020-11-06 23:00:00+01:00,240,15,225,19.372323114313716,221,13,208,21.310706623471727,10,1033,0.0,14
2020-11-07 00:00:00+01:00,212,8,204,18.34660431423262,227,10,217,16.063661825581253,13,1023,0.0,8
2020-11-07 01:00:00+01:00,151,6,145,16.182186785769932,151,5,146,16.182186785769932,13,1023,0.0,8
2020-11-07 02:00:00+01:00,140,5,135,16.339116563458013,153,5,148,14.855598998768997,13,1023,0.0,8
2020-11-07 03:00:00+01:00,225,9,216,16.661436915864048,230,10,220,14.964272020980927,13,1023,0.0,8
2020-11-07 04:00:00+01:00,286,11,275,17.683792022579453,304,11,293,17.388899925714064,13,1023,0.0,8
2020-11-07 05:00:00+01:00,356,16,340,15.89074445219152,381,15,366,17.62409567148535,13,1023,0.0,8
2020-11-07 06:00:00+01:00,568,24,544,14.65062644971224,617,28,589,20.73345555288903,13,1023,0.0,8
2020-11-07 07:00:00+01:00,855,33,822,20.217093749633058,917,34,883,20.648122791140516,13,1023,0.0,8
2020-11-07 08:00:00+01:00,1157,52,1105,19.17268370741797,1219,51,1168,23.748683945082753,13,1023,0.0,8
2020-11-07 09:00:00+01:00,1209,53,1156,20.061178372862987,1329,48,1281,20.765374658474087,13,1023,0.0,8
2020-11-07 10:00:00+01:00,1116,51,1065,16.293044690950076,1165,42,1123,21.38120199398787,13,1023,0.0,8
2020-11-07 11:00:00+01:00,855,36,819,20.217093749633058,917,34,883,20.648122791140516,13,1023,0.0,8
2020-11-07 12:00:00+01:00,868,39,829,22.15706849502586,917,34,883,20.648122791140516,13,1023,0.0,8
2020-11-07 13:00:00+01:00,940,43,897,21.543395613897008,999,35,964,16.493654439956106,13,1023,0.0,8
2020-11-07 14:00:00+01:00,870,36,834,20.20072901956326,934,40,894,18.740961750655426,13,1023,0.0,8
2020-11-07 15:00:00+01:00,1034,44,990,21.615295207216118,1075,41,1034,20.104075718450684,13,1023,0.0,8
2020-11-07 16:00:00+01:00,1037,42,995,22.308402872589316,1065,41,1024,13.959394586310266,13,1023,0.0,8
2020-11-07 17:00:00+01:00,1173,47,1126,17.312671623656808,1216,49,1167,15.750972665880825,13,1023,0.0,8
2020-11-07 18:00:00+01:00,1068,46,1022,20.025043104554733,1162,47,1115,22.789046153550505,13,1023,0.0,8
2020-11-07 19:00:00+01:00,894,39,855,14.785741954233089,927,41,886,19.449554915335867,13,1023,0.0,8
2020-11-07 20:00:00+01:00,786,33,753,21.516354272354075,840,37,803,23.44770709211459,13,1023,0.0,8
2020-11-07 21:00:00+01:00,758,36,722,20.579839951061928,760,35,725,16.55929568251222,13,1023,0.0,8
2020-11-07 22:00:00+01:00,594,27,567,17.93124687989194,619,25,594,18.57717122163533,13,1023,0.0,8
2020-11-07 23:00:00+01:00,284,11,273,20.213493018717912,304,11,293,17.388899925714064,13,1023,0.0,8
2020-11-08 00:00:00+01:00,55,2,53,10.027044718132117,58,2,56,11.561797090249616,16,1020,0.0,9
2020-11-08 01:00:00+01:00,36,1,35,2.727177547566476,52,2,50,14.472017643602554,16,1020,0.0,9
2020-11-08 02:00:00+01:00,38,1,37,5.960450042509954,52,2,50,14.472017643602554,16,1020,0.0,9
2020-11-08 03:00:00+01:00,58,2,56,11.561797090249616,58,2,56,11.561797090249616,16,1020,0.0,9
2020-11-08 04:00:00+01:00,72,2,70,10.765287360581397,99,4,95,10.313624634117142,16,1020,0.0,9
2020-11-08 05:00:00+01:00,99,4,95,10.313624634117142,127,5,122,18.022773693841014,16,1020,0.0,9
2020-11-08 06:00:00+01:00,152,6,146,18.686880121910534,158,5,153,19.40470350916573,16,1020,0.0,9
2020-11-08 07:00:00+01:00,249,9,240,14.961614479066911,299,10,289,16.471342376610473,16,1020,0.0,9
2020-11-08 08:00:00+01:00,302,12,290,20.352052927472357,374,13,361,18.684901759797462,16,1020,0.0,9
2020-11-08 09:00:00+01:00,349,13,336,19.114918279434413,377,13,364,20.61326270709296,16,1020,0.0,9
2020-11-08 10:00:00+01:00,299,12,287,16.471342376610473,319,13,306,23.232042011552885,16,1020,0.0,9
2020-11-08 11:00:00+01:00,227,8,219,13.349035543905368,288,12,276,15.693687299637316,16,1020,0.0,9
2020-11-08 12:00:00+01:00,224,8,216,19.039166559272836,249,9,240,14.961614479066911,16,1020,0.0,9
2020-11-08 13:00:00+01:00,255,9,246,13.80583098758932,338,14,324,21.621773010719025,16,1020,0.0,9
2020-11-08 14:00:00+01:00,235,10,225,19.654447093292166,302,10,292,20.352052927472357,16,1020,0.0,9
